game_id,description,shot_outcome,period,period_seconds_remaining,game_seconds_remaining,home_score,away_score,home_name,away_name,event_team,event_goalie_name,empty_net,event_player_1_name,event_player_1_type,event_player_2_name,event_player_2_type,strength_code,x_fixed,y_fixed,shot_distance,shot_angle
2021020001,Steven Stamkos Wrist Shot saved by Tristan Jarry,SHOT,1,1137,3537,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Steven.Stamkos,Shooter,Tristan.Jarry,Goalie,EV,61,-32,42.5,48.8
2021020001,Zach Bogosian shot blocked shot by Brock McGinn,BLOCKED_SHOT,1,1115,3515,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Zach.Bogosian,Shooter,Brock.McGinn,Blocker,EV,60,-17,NA,NA
2021020001,Brock McGinn Wrist Shot saved by Andrei Vasilevskiy,SHOT,1,1096,3496,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Brock.McGinn,Shooter,Andrei.Vasilevskiy,Goalie,EV,-65,19,30.6,38.4
2021020001,Jan Rutta Wrist Shot saved by Tristan Jarry,SHOT,1,1079,3479,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Jan.Rutta,Shooter,Tristan.Jarry,Goalie,EV,-8,-27,100.7,15.6
2021020001,Danton Heinen Wrist Shot saved by Andrei Vasilevskiy,SHOT,1,1033,3433,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Danton.Heinen,Shooter,Andrei.Vasilevskiy,Goalie,EV,-60,-4,29.3,7.9
2021020001,Ondrej Palat Wrist Shot saved by Tristan Jarry,SHOT,1,1013,3413,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Ondrej.Palat,Shooter,Tristan.Jarry,Goalie,EV,63,4,26.3,8.7
2021020001,Erik Cernak shot blocked shot by Danton Heinen,BLOCKED_SHOT,1,1009,3409,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Erik.Cernak,Shooter,Danton.Heinen,Blocker,EV,52,-21,NA,NA
2021020001,Evan Rodrigues shot blocked shot by Ryan McDonagh,BLOCKED_SHOT,1,987,3387,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Evan.Rodrigues,Shooter,Ryan.McDonagh,Blocker,EV,-71,11,NA,NA
2021020001,Mark Friedman Wrist Shot saved by Andrei Vasilevskiy,SHOT,1,928,3328,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Mark.Friedman,Shooter,Andrei.Vasilevskiy,Goalie,EV,-63,-33,42,51.8
2021020001,Dominik Simon Slap Shot saved by Andrei Vasilevskiy,SHOT,1,921,3321,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Dominik.Simon,Shooter,Andrei.Vasilevskiy,Goalie,EV,-61,-10,29.7,19.7
2021020001,Victor Hedman Wrist Shot saved by Tristan Jarry,SHOT,1,889,3289,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Victor.Hedman,Shooter,Tristan.Jarry,Goalie,EV,64,31,39.8,51.1
2021020001,Jan Rutta shot blocked shot by Mark Friedman,BLOCKED_SHOT,1,882,3282,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Jan.Rutta,Shooter,Mark.Friedman,Blocker,EV,76,-1,NA,NA
2021020001,Bryan Rust Backhand saved by Andrei Vasilevskiy,SHOT,1,882,3282,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Bryan.Rust,Shooter,Andrei.Vasilevskiy,Goalie,EV,-75,-9,16.6,32.7
2021020001,Drew O'Connor Wrist Shot saved by Andrei Vasilevskiy,SHOT,1,855,3255,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Drew.O'Connor,Shooter,Andrei.Vasilevskiy,Goalie,EV,-73,12,20,36.9
2021020001,Kris Letang shot blocked shot by Ross Colton,BLOCKED_SHOT,1,847,3247,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Kris.Letang,Shooter,Ross.Colton,Blocker,EV,-76,1,NA,NA
2021020001,Brian Boyle Wrist Shot saved by Andrei Vasilevskiy,SHOT,1,836,3236,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Brian.Boyle,Shooter,Andrei.Vasilevskiy,Goalie,EV,-66,-17,28.6,36.5
2021020001,Kasperi Kapanen Wrist Shot saved by Andrei Vasilevskiy,SHOT,1,793,3193,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Kasperi.Kapanen,Shooter,Andrei.Vasilevskiy,Goalie,EV,-58,7,31.8,12.7
2021020001,Kris Letang Tip-In saved by Andrei Vasilevskiy,SHOT,1,760,3160,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Kris.Letang,Shooter,Andrei.Vasilevskiy,Goalie,EV,-72,0,17,0
2021020001,Chad Ruhwedel shot blocked shot by Ryan McDonagh,BLOCKED_SHOT,1,710,3110,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Chad.Ruhwedel,Shooter,Ryan.McDonagh,Blocker,EV,-73,9,NA,NA
2021020001,Chad Ruhwedel Wide of Net Andrei Vasilevskiy,MISSED_SHOT,1,702,3102,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Chad.Ruhwedel,Shooter,Andrei.Vasilevskiy,Unknown,EV,-32,35,66.9,31.6
2021020001,Dominik Simon Wrist Shot saved by Andrei Vasilevskiy,SHOT,1,545,2945,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Dominik.Simon,Shooter,Andrei.Vasilevskiy,Goalie,EV,-81,-4,8.9,26.6
2021020001,Anthony Cirelli shot blocked shot by Jason Zucker,BLOCKED_SHOT,1,480,2880,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Anthony.Cirelli,Shooter,Jason.Zucker,Blocker,EV,75,-4,NA,NA
2021020001,Victor Hedman Wide of Net Tristan Jarry,MISSED_SHOT,1,465,2865,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Victor.Hedman,Shooter,Tristan.Jarry,Unknown,EV,48,34,53.3,39.7
2021020001,Jeff Carter Wrist Shot saved by Andrei Vasilevskiy,SHOT,1,454,2854,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Jeff.Carter,Shooter,Andrei.Vasilevskiy,Goalie,EV,-48,4,41.2,5.6
2021020001,Victor Hedman Wide of Net Tristan Jarry,MISSED_SHOT,1,449,2849,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Victor.Hedman,Shooter,Tristan.Jarry,Unknown,EV,49,28,48.8,35
2021020001,Jeff Carter shot blocked shot by Victor Hedman,BLOCKED_SHOT,1,444,2844,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Jeff.Carter,Shooter,Victor.Hedman,Blocker,EV,-82,8,NA,NA
2021020001,Teddy Blueger Wide of Net Andrei Vasilevskiy,MISSED_SHOT,1,391,2791,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Teddy.Blueger,Shooter,Andrei.Vasilevskiy,Unknown,EV,-61,33,43.3,49.7
2021020001,Ross Colton Snap Shot saved by Tristan Jarry,SHOT,1,344,2744,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Ross.Colton,Shooter,Tristan.Jarry,Goalie,EV,63,6,26.7,13
2021020001,Brian Dumoulin Wide of Net Andrei Vasilevskiy,MISSED_SHOT,1,262,2662,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Brian.Dumoulin,Shooter,Andrei.Vasilevskiy,Unknown,EV,-37,-31,60.5,30.8
2021020001,Kris Letang Wide of Net Andrei Vasilevskiy,MISSED_SHOT,1,249,2649,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Kris.Letang,Shooter,Andrei.Vasilevskiy,Unknown,EV,-42,30,55.8,32.6
2021020001,Erik Cernak Slap Shot saved by Tristan Jarry,SHOT,1,237,2637,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Erik.Cernak,Shooter,Tristan.Jarry,Goalie,EV,41,8,48.7,9.5
2021020001,Corey Perry shot blocked shot by Marcus Pettersson,BLOCKED_SHOT,1,141,2541,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Corey.Perry,Shooter,Marcus.Pettersson,Blocker,EV,72,4,NA,NA
2021020001,Mikhail Sergachev shot blocked shot by Drew O'Connor,BLOCKED_SHOT,1,135,2535,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Mikhail.Sergachev,Shooter,Drew.O'Connor,Blocker,EV,76,-1,NA,NA
2021020001,Jason Zucker Wrist Shot saved by Andrei Vasilevskiy,SHOT,1,90,2490,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Jason.Zucker,Shooter,Andrei.Vasilevskiy,Goalie,EV,-75,28,31.3,63.4
2021020001,Evan Rodrigues Wrist Shot saved by Andrei Vasilevskiy,SHOT,1,79,2479,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Evan.Rodrigues,Shooter,Andrei.Vasilevskiy,Goalie,EV,-81,3,8.5,20.6
2021020001,Erik Cernak Slap Shot saved by Tristan Jarry,SHOT,1,21,2421,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Erik.Cernak,Shooter,Tristan.Jarry,Goalie,EV,51,-15,40.9,21.5
2021020001,Bryan Rust Wrist Shot saved by Andrei Vasilevskiy,SHOT,1,9,2409,0,0,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Bryan.Rust,Shooter,Andrei.Vasilevskiy,Goalie,EV,-50,24,45.8,31.6
2021020001,"Danton Heinen (1) Snap Shot, assists: Jeff Carter (1)",GOAL,2,1188,2388,0,1,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,FALSE,Danton.Heinen,Scorer,Jeff.Carter,Assist,EV,-74,9,17.5,31
2021020001,Marcus Pettersson shot blocked shot by Nikita Kucherov,BLOCKED_SHOT,2,1099,2299,0,1,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Marcus.Pettersson,Shooter,Nikita.Kucherov,Blocker,EV,-56,-14,NA,NA
2021020001,Kris Letang Wide of Net Andrei Vasilevskiy,MISSED_SHOT,2,1076,2276,0,1,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Kris.Letang,Shooter,Andrei.Vasilevskiy,Unknown,EV,-54,7,35.7,11.3
2021020001,Brian Dumoulin Wrist Shot saved by Andrei Vasilevskiy,SHOT,2,1062,2262,0,1,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Brian.Dumoulin,Shooter,Andrei.Vasilevskiy,Goalie,EV,-61,-3,28.2,6.1
2021020001,Brian Dumoulin Wide of Net Andrei Vasilevskiy,MISSED_SHOT,2,1054,2254,0,1,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Brian.Dumoulin,Shooter,Andrei.Vasilevskiy,Unknown,EV,-70,-16,24.8,40.1
2021020001,Ross Colton shot blocked shot by Mark Friedman,BLOCKED_SHOT,2,1007,2207,0,1,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Ross.Colton,Shooter,Mark.Friedman,Blocker,EV,82,14,NA,NA
2021020001,Sam Lafferty Wide of Net Andrei Vasilevskiy,MISSED_SHOT,2,975,2175,0,1,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Sam.Lafferty,Shooter,Andrei.Vasilevskiy,Unknown,EV,-71,-9,20.1,26.6
2021020001,"Brian Boyle (1) Wrist Shot, assists: Sam Lafferty (1), Drew O'Connor (1)",GOAL,2,949,2149,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,FALSE,Brian.Boyle,Scorer,Sam.Lafferty,Assist,EV,-72,-2,17.1,6.7
2021020001,Pierre-Edouard Bellemare Backhand saved by Tristan Jarry,SHOT,2,921,2121,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Pierre.Edouard.Bellemare,Shooter,Tristan.Jarry,Goalie,EV,80,-4,9.8,24
2021020001,Victor Hedman Wide of Net Tristan Jarry,MISSED_SHOT,2,910,2110,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Victor.Hedman,Shooter,Tristan.Jarry,Unknown,EV,37,19,55.4,20.1
2021020001,Victor Hedman Wrist Shot saved by Tristan Jarry,SHOT,2,892,2092,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Victor.Hedman,Shooter,Tristan.Jarry,Goalie,EV,-31,20,121.7,9.5
2021020001,Bryan Rust Wide of Net Andrei Vasilevskiy,MISSED_SHOT,2,866,2066,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Bryan.Rust,Shooter,Andrei.Vasilevskiy,Unknown,EV,-76,-23,26.4,60.5
2021020001,Zach Bogosian Slap Shot saved by Tristan Jarry,SHOT,2,829,2029,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Zach.Bogosian,Shooter,Tristan.Jarry,Goalie,EV,37,14,53.9,15.1
2021020001,Evan Rodrigues Wrist Shot saved by Andrei Vasilevskiy,SHOT,2,775,1975,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Evan.Rodrigues,Shooter,Andrei.Vasilevskiy,Goalie,EV,-57,-29,43.2,42.2
2021020001,Erik Cernak Wide of Net Tristan Jarry,MISSED_SHOT,2,751,1951,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Erik.Cernak,Shooter,Tristan.Jarry,Unknown,EV,45,-9,44.9,11.6
2021020001,Ryan McDonagh Slap Shot saved by Tristan Jarry,SHOT,2,750,1950,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Ryan.McDonagh,Shooter,Tristan.Jarry,Goalie,EV,53,19,40.7,27.8
2021020001,Danton Heinen Wrap-around saved by Andrei Vasilevskiy,SHOT,2,678,1878,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Danton.Heinen,Shooter,Andrei.Vasilevskiy,Goalie,EV,-83,-6,8.5,45
2021020001,Danton Heinen Wrist Shot saved by Andrei Vasilevskiy,SHOT,2,660,1860,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Danton.Heinen,Shooter,Andrei.Vasilevskiy,Goalie,EV,-74,-10,18,33.7
2021020001,Jason Zucker Wrist Shot saved by Andrei Vasilevskiy,SHOT,2,615,1815,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Jason.Zucker,Shooter,Andrei.Vasilevskiy,Goalie,EV,-79,-13,16.4,52.4
2021020001,Jason Zucker Snap Shot saved by Andrei Vasilevskiy,SHOT,2,583,1783,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Jason.Zucker,Shooter,Andrei.Vasilevskiy,Goalie,EV,-74,-9,17.5,31
2021020001,Nikita Kucherov Wide of Net Tristan Jarry,MISSED_SHOT,2,570,1770,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Nikita.Kucherov,Shooter,Tristan.Jarry,Unknown,EV,59,-24,38.4,38.7
2021020001,Victor Hedman shot blocked shot by Drew O'Connor,BLOCKED_SHOT,2,568,1768,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Victor.Hedman,Shooter,Drew.O'Connor,Blocker,EV,80,2,NA,NA
2021020001,Brock McGinn shot blocked shot by Victor Hedman,BLOCKED_SHOT,2,534,1734,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Brock.McGinn,Shooter,Victor.Hedman,Blocker,EV,-79,0,NA,NA
2021020001,Brock McGinn Deflected saved by Andrei Vasilevskiy,SHOT,2,522,1722,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Brock.McGinn,Shooter,Andrei.Vasilevskiy,Goalie,EV,-66,1,23,2.5
2021020001,Pierre-Edouard Bellemare shot blocked shot by Brian Boyle,BLOCKED_SHOT,2,471,1671,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Pierre.Edouard.Bellemare,Shooter,Brian.Boyle,Blocker,EV,77,17,NA,NA
2021020001,Brayden Point Wide of Net Tristan Jarry,MISSED_SHOT,2,404,1604,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Brayden.Point,Shooter,Tristan.Jarry,Unknown,PP,72,-5,17.7,16.4
2021020001,Brayden Point Wrist Shot saved by Tristan Jarry,SHOT,2,396,1596,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Brayden.Point,Shooter,Tristan.Jarry,Goalie,PP,66,-2,23.1,5
2021020001,Victor Hedman Wide of Net Tristan Jarry,MISSED_SHOT,2,302,1502,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Victor.Hedman,Shooter,Tristan.Jarry,Unknown,EV,45,-31,53.8,35.2
2021020001,Alex Killorn Wrist Shot saved by Tristan Jarry,SHOT,2,300,1500,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Alex.Killorn,Shooter,Tristan.Jarry,Goalie,EV,77,2,12.2,9.5
2021020001,Brayden Point Backhand saved by Tristan Jarry,SHOT,2,299,1499,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Brayden.Point,Shooter,Tristan.Jarry,Goalie,EV,81,-6,10,36.9
2021020001,Brayden Point shot blocked shot by Danton Heinen,BLOCKED_SHOT,2,279,1479,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Brayden.Point,Shooter,Danton.Heinen,Blocker,EV,78,-2,NA,NA
2021020001,Ondrej Palat Wrist Shot saved by Tristan Jarry,SHOT,2,255,1455,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Ondrej.Palat,Shooter,Tristan.Jarry,Goalie,EV,53,19,40.7,27.8
2021020001,Mathieu Joseph shot blocked shot by Kris Letang,BLOCKED_SHOT,2,155,1355,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Mathieu.Joseph,Shooter,Kris.Letang,Blocker,SH,77,-7,NA,NA
2021020001,Evan Rodrigues shot blocked shot by Victor Hedman,BLOCKED_SHOT,2,117,1317,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Evan.Rodrigues,Shooter,Victor.Hedman,Blocker,PP,-79,0,NA,NA
2021020001,Teddy Blueger Wrist Shot saved by Andrei Vasilevskiy,SHOT,2,71,1271,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Teddy.Blueger,Shooter,Andrei.Vasilevskiy,Goalie,EV,-80,-12,15,53.1
2021020001,Erik Cernak shot blocked shot by Chad Ruhwedel,BLOCKED_SHOT,2,59,1259,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Erik.Cernak,Shooter,Chad.Ruhwedel,Blocker,EV,77,1,NA,NA
2021020001,Brian Dumoulin Wrist Shot saved by Andrei Vasilevskiy,SHOT,2,4,1204,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Brian.Dumoulin,Shooter,Andrei.Vasilevskiy,Goalie,EV,-30,-27,64.9,24.6
2021020001,Anthony Cirelli Wrist Shot saved by Tristan Jarry,SHOT,3,1188,1188,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Anthony.Cirelli,Shooter,Tristan.Jarry,Goalie,EV,74,-20,25,53.1
2021020001,Victor Hedman Wide of Net Tristan Jarry,MISSED_SHOT,3,1155,1155,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Victor.Hedman,Shooter,Tristan.Jarry,Unknown,EV,39,21,54.2,22.8
2021020001,Jan Rutta Wrist Shot saved by Tristan Jarry,SHOT,3,1137,1137,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Jan.Rutta,Shooter,Tristan.Jarry,Goalie,EV,48,-33,52.6,38.8
2021020001,Teddy Blueger Wrist Shot saved by Andrei Vasilevskiy,SHOT,3,1102,1102,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Teddy.Blueger,Shooter,Andrei.Vasilevskiy,Goalie,EV,-53,5,36.3,7.9
2021020001,Chad Ruhwedel Wrist Shot saved by Andrei Vasilevskiy,SHOT,3,1096,1096,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Chad.Ruhwedel,Shooter,Andrei.Vasilevskiy,Goalie,EV,-42,30,55.8,32.6
2021020001,Mark Friedman Snap Shot saved by Andrei Vasilevskiy,SHOT,3,1088,1088,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Mark.Friedman,Shooter,Andrei.Vasilevskiy,Goalie,EV,-81,-2,8.2,14
2021020001,Ryan McDonagh Wide of Net Tristan Jarry,MISSED_SHOT,3,1024,1024,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Ryan.McDonagh,Shooter,Tristan.Jarry,Unknown,EV,40,28,56.4,29.7
2021020001,Drew O'Connor Wrist Shot saved by Andrei Vasilevskiy,SHOT,3,995,995,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Drew.O'Connor,Shooter,Andrei.Vasilevskiy,Goalie,EV,-83,18,19,71.6
2021020001,Ondrej Palat Wrist Shot saved by Tristan Jarry,SHOT,3,861,861,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Ondrej.Palat,Shooter,Tristan.Jarry,Goalie,EV,56,5,33.4,8.6
2021020001,Zach Bogosian shot blocked shot by Brock McGinn,BLOCKED_SHOT,3,813,813,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Zach.Bogosian,Shooter,Brock.McGinn,Blocker,EV,56,-12,NA,NA
2021020001,Mikhail Sergachev Wide of Net Tristan Jarry,MISSED_SHOT,3,800,800,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Mikhail.Sergachev,Shooter,Tristan.Jarry,Unknown,EV,63,18,31.6,34.7
2021020001,Zach Bogosian shot blocked shot by Brock McGinn,BLOCKED_SHOT,3,791,791,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Zach.Bogosian,Shooter,Brock.McGinn,Blocker,EV,54,-5,NA,NA
2021020001,Mark Friedman Wide of Net Andrei Vasilevskiy,MISSED_SHOT,3,753,753,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Mark.Friedman,Shooter,Andrei.Vasilevskiy,Unknown,EV,-42,4,47.2,4.9
2021020001,Chad Ruhwedel shot blocked shot by Jan Rutta,BLOCKED_SHOT,3,746,746,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Chad.Ruhwedel,Shooter,Jan.Rutta,Blocker,EV,-79,2,NA,NA
2021020001,Ryan McDonagh Wide of Net Tristan Jarry,MISSED_SHOT,3,712,712,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,NA,NA,Ryan.McDonagh,Shooter,Tristan.Jarry,Unknown,EV,60,32,43.2,47.8
2021020001,Drew O'Connor Wide of Net Andrei Vasilevskiy,MISSED_SHOT,3,589,589,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,Drew.O'Connor,Shooter,Andrei.Vasilevskiy,Unknown,EV,-61,14,31.3,26.6
2021020001,John Marino Over Net Andrei Vasilevskiy,MISSED_SHOT,3,586,586,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,John.Marino,Shooter,Andrei.Vasilevskiy,Unknown,EV,-61,-9,29.4,17.8
2021020001,John Marino shot blocked shot by Alex Killorn,BLOCKED_SHOT,3,578,578,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,NA,NA,John.Marino,Shooter,Alex.Killorn,Blocker,EV,-80,3,NA,NA
2021020001,Jason Zucker Wrist Shot saved by Andrei Vasilevskiy,SHOT,3,552,552,0,2,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,NA,Jason.Zucker,Shooter,Andrei.Vasilevskiy,Goalie,EV,-73,-14,21.3,41.2
2021020001,"Dominik Simon (1) Wrist Shot, assists: Kris Letang (1), Brock McGinn (1)",GOAL,3,508,508,0,3,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Andrei.Vasilevskiy,FALSE,Dominik.Simon,Scorer,Kris.Letang,Assist,EV,-52,29,47,38.1
2021020001,Victor Hedman Wrist Shot saved by Tristan Jarry,SHOT,3,500,500,0,3,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Victor.Hedman,Shooter,Tristan.Jarry,Goalie,EV,-8,35,103.1,19.8
2021020001,Jan Rutta Wrist Shot saved by Tristan Jarry,SHOT,3,494,494,0,3,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Tristan.Jarry,NA,Jan.Rutta,Shooter,Tristan.Jarry,Goalie,EV,40,-24,54.6,26.1
